ID	x	y	edge	border	river	road	habitat
11451	271362.60	9146468.69	775.30	479.32	214.43	693.02	Deciduous
11452	264562.60	9146568.69	95.52	5469.08	579.83	6927.35	Deciduous
11453	264662.60	9146568.69	194.36	5376.16	677.34	6829.08	Montane
11454	264762.60	9146568.69	293.22	5283.50	775.49	6730.85	Montane
11455	264862.60	9146568.69	392.49	5191.11	874.06	6632.68	Montane
11456	264962.60	9146568.69	492.05	5099.00	972.92	6534.57	Montane
11457	265062.60	9146568.69	588.13	5007.21	1071.99	6436.51	Montane
11458	265162.60	9146568.69	682.95	4915.73	1171.22	6338.51	Montane
11459	265262.60	9146568.69	779.07	4824.58	1270.57	6240.58	Montane
11460	265362.60	9146568.69	876.05	4733.80	1370.01	6142.72	Montane
11461	265462.60	9146568.69	973.65	4643.40	1469.53	6044.92	Montane
11462	265562.60	9146568.69	1071.69	4553.39	1569.11	5947.20	Montane
11463	265662.60	9146568.69	1170.06	4463.81	1668.75	5849.55	Montane
11464	265762.60	9146568.69	1268.69	4374.69	1768.42	5751.98	Montane
11465	265862.60	9146568.69	1367.51	4286.04	1868.13	5654.50	Montane
11466	265962.60	9146568.69	1339.09	4197.91	1967.86	5557.11	Montane
11467	266062.60	9146568.69	1263.92	4110.31	2067.63	5459.82	Montane
11468	266162.60	9146568.69	1192.40	4023.30	2167.41	5362.62	Montane
11469	266262.60	9146568.69	1125.24	3936.90	2267.21	5265.53	Montane
11470	266362.60	9146568.69	1063.24	3851.16	2340.99	5168.55	Montane
11471	266462.60	9146568.69	1007.38	3766.12	2384.29	5071.68	Montane
11472	266562.60	9146568.69	958.72	3681.84	2430.94	4974.94	Montane
11473	266662.60	9146568.69	918.40	3598.36	2480.75	4878.33	Montane
11474	266762.60	9146568.69	887.58	3515.74	2533.52	4781.87	Montane
11475	266862.60	9146568.69	865.55	3434.05	2589.08	4685.54	Montane
11476	266962.60	9146568.69	785.46	3353.35	2647.26	4589.38	Montane
11477	267062.60	9146568.69	687.84	3273.72	2707.88	4493.39	Montane
11478	267162.60	9146568.69	590.22	3195.23	2770.78	4397.57	Montane
11479	267262.60	9146568.69	492.60	3117.97	2835.81	4301.94	Montane
11480	267362.60	9146568.69	394.98	3042.04	2902.84	4206.52	Montane
11481	267462.60	9146568.69	298.22	2967.53	2895.85	4111.31	Montane
11482	267562.60	9146568.69	204.57	2894.57	2796.14	4016.34	Montane
11483	267662.60	9146568.69	113.43	2823.25	2696.46	3921.61	Montane
11484	267762.60	9146568.69	22.68	2753.73	2596.79	3827.16	Montane
11485	270162.60	9146568.69	74.03	1408.64	287.03	1744.13	Deciduous
11486	270262.60	9146568.69	171.59	1324.24	234.19	1660.44	Deciduous
11487	270362.60	9146568.69	267.91	1239.84	217.39	1576.76	Deciduous
11488	270462.60	9146568.69	360.18	1155.47	221.24	1493.08	Deciduous
11489	270562.60	9146568.69	455.72	1072.84	232.79	1409.43	Deciduous
11490	270662.60	9146568.69	552.84	993.40	269.07	1327.28	Deciduous
11491	270762.60	9146568.69	650.83	917.99	331.16	1246.03	Deciduous
11492	270862.60	9146568.69	723.77	847.69	276.45	1164.78	Deciduous
11493	270962.60	9146568.69	697.17	783.86	218.21	1083.53	Deciduous
11494	271062.60	9146568.69	679.92	727.17	194.17	1002.28	Deciduous
11495	271162.60	9146568.69	668.90	671.73	182.87	915.52	Deciduous
11496	271262.60	9146568.69	668.12	616.41	159.86	822.06	Deciduous
11497	271362.60	9146568.69	676.22	568.96	122.46	728.61	Deciduous
11498	264562.60	9146668.69	85.91	5506.51	564.30	6946.41	Montane
11499	264662.60	9146668.69	180.35	5414.23	664.10	6848.41	Montane
11500	264762.60	9146668.69	272.17	5322.23	763.95	6750.47	Montane
11501	264862.60	9146668.69	366.88	5230.52	863.83	6652.59	Montane
11502	264962.60	9146668.69	463.81	5139.13	963.74	6554.77	Montane
11503	265062.60	9146668.69	561.82	5048.06	1063.67	6457.02	Montane
11504	265162.60	9146668.69	660.43	4957.33	1163.61	6359.34	Montane
11505	265262.60	9146668.69	759.40	4866.97	1263.56	6261.73	Montane
11506	265362.60	9146668.69	858.61	4776.99	1363.51	6164.20	Montane
11507	265462.60	9146668.69	957.99	4687.42	1463.47	6066.75	Montane
11508	265562.60	9146668.69	1057.48	4598.28	1563.44	5969.39	Montane
11509	265662.60	9146668.69	1157.06	4509.59	1663.41	5872.11	Montane
11510	265762.60	9146668.69	1256.70	4421.39	1763.39	5774.92	Montane
11511	265862.60	9146668.69	1356.40	4333.70	1863.36	5677.84	Montane
11512	265962.60	9146668.69	1277.35	4246.55	1963.34	5580.85	Montane
11513	266062.60	9146668.69	1198.32	4159.98	2063.32	5483.98	Montane
11514	266162.60	9146668.69	1122.63	4074.03	2163.31	5387.22	Montane
11515	266262.60	9146668.69	1051.01	3988.73	2263.29	5290.58	Montane
11516	266362.60	9146668.69	984.35	3904.13	2363.28	5194.06	Montane
11517	266462.60	9146668.69	923.73	3820.27	2463.27	5097.69	Montane
11518	266562.60	9146668.69	870.40	3737.21	2518.99	5001.45	Montane
11519	266662.60	9146668.69	825.79	3655.00	2567.09	4905.36	Montane
11520	266762.60	9146668.69	791.36	3573.69	2618.12	4809.44	Montane
11521	266862.60	9146668.69	767.77	3493.35	2671.92	4713.68	Montane
11522	266962.60	9146668.69	749.26	3414.05	2728.33	4618.10	Montane
11523	267062.60	9146668.69	664.39	3335.87	2787.19	4522.71	Montane
11524	267162.60	9146668.69	568.23	3258.88	2848.34	4427.53	Montane
11525	267262.60	9146668.69	470.91	3183.16	2911.64	4332.57	Montane
11526	267362.60	9146668.69	373.29	3108.82	2976.96	4237.83	Montane
11527	267462.60	9146668.69	275.67	3035.96	2905.06	4143.35	Montane
11528	267562.60	9146668.69	178.05	2964.67	2805.68	4049.12	Montane
11529	267662.60	9146668.69	80.43	2895.09	2706.34	3955.19	Montane
11530	270162.60	9146668.69	44.30	1462.28	368.53	1798.87	Deciduous
11531	270262.60	9146668.69	141.12	1377.87	329.05	1715.19	Deciduous
11532	270362.60	9146668.69	240.20	1294.07	317.36	1631.51	Deciduous
11533	270462.60	9146668.69	339.28	1212.63	320.66	1548.32	Deciduous
11534	270562.60	9146668.69	438.37	1134.17	331.70	1466.82	Deciduous
11535	270662.60	9146668.69	537.45	1059.34	331.19	1385.57	Deciduous
11536	270762.60	9146668.69	636.58	988.97	265.93	1304.32	Deciduous
11537	270862.60	9146668.69	630.16	924.09	200.68	1223.07	Deciduous
11538	270962.60	9146668.69	599.51	865.84	135.42	1138.01	Deciduous
11539	271062.60	9146668.69	581.33	810.39	94.81	1044.55	Deciduous
11540	271162.60	9146668.69	569.29	754.95	83.51	951.10	Deciduous
11541	271262.60	9146668.69	568.24	702.80	62.97	857.64	Deciduous
11542	271362.60	9146668.69	577.47	661.58	30.48	764.63	Deciduous
11543	264562.60	9146768.69	52.63	5545.48	566.27	6966.86	Montane
11544	264662.60	9146768.69	152.62	5453.87	665.77	6869.15	Montane
11545	264762.60	9146768.69	252.62	5362.55	765.41	6771.50	Montane
11546	264862.60	9146768.69	352.62	5271.54	865.12	6673.93	Montane
11547	264962.60	9146768.69	452.62	5180.87	964.90	6576.43	Montane
11548	265062.60	9146768.69	552.62	5090.55	1064.72	6479.01	Montane
11549	265162.60	9146768.69	652.62	5000.59	1164.57	6381.66	Montane
11550	265262.60	9146768.69	752.62	4911.03	1264.44	6284.40	Montane
11551	265362.60	9146768.69	852.62	4821.87	1364.33	6187.23	Montane
11552	265462.60	9146768.69	952.62	4733.15	1464.24	6090.15	Montane
11553	265562.60	9146768.69	1052.62	4644.89	1564.15	5993.16	Montane
11554	265662.60	9146768.69	1152.62	4557.11	1664.08	5896.28	Montane
11555	265762.60	9146768.69	1252.62	4469.84	1764.02	5799.50	Montane
11556	265862.60	9146768.69	1303.82	4383.12	1863.96	5702.83	Montane
11557	265962.60	9146768.69	1220.47	4296.97	1963.91	5606.28	Montane
11558	266062.60	9146768.69	1137.73	4211.44	2063.86	5509.85	Montane
11559	266162.60	9146768.69	1057.71	4126.56	2163.82	5413.55	Montane
11560	266262.60	9146768.69	981.36	4042.37	2263.78	5317.39	Montane
11561	266362.60	9146768.69	909.62	3958.92	2363.75	5221.37	Montane
11562	266462.60	9146768.69	843.64	3876.24	2463.72	5125.51	Montane
11563	266562.60	9146768.69	784.89	3794.41	2563.69	5029.80	Montane
11564	266662.60	9146768.69	735.11	3713.46	2654.39	4934.27	Montane
11565	266762.60	9146768.69	696.22	3633.46	2703.77	4838.92	Montane
11566	266862.60	9146768.69	669.99	3554.47	2755.91	4743.75	Montane
11567	266962.60	9146768.69	650.42	3476.57	2810.63	4648.79	Montane
11568	267062.60	9146768.69	635.30	3399.82	2867.80	4554.05	Montane
11569	267162.60	9146768.69	540.97	3324.31	2927.27	4459.54	Montane
11570	267262.60	9146768.69	444.61	3250.13	2988.90	4365.27	Montane
11571	267362.60	9146768.69	348.46	3177.35	3016.68	4271.26	Montane
11572	267462.60	9146768.69	252.30	3106.09	2917.67	4177.53	Montane
11573	267562.60	9146768.69	156.15	3036.46	2818.74	4084.10	Montane
11574	267662.60	9146768.69	58.74	2968.56	2719.88	3990.98	Montane
11575	270162.60	9146768.69	28.62	1516.00	457.43	1853.62	Deciduous
11576	270262.60	9146768.69	128.15	1433.22	426.27	1769.99	Deciduous
11577	270362.60	9146768.69	228.07	1352.76	417.33	1687.63	Deciduous
11578	270462.60	9146768.69	328.04	1275.08	420.30	1606.37	Deciduous
11579	270562.60	9146768.69	428.02	1200.71	335.84	1525.12	Deciduous
11580	270662.60	9146768.69	528.01	1130.30	256.54	1443.87	Deciduous
11581	270762.60	9146768.69	579.22	1064.63	190.16	1360.50	Deciduous
11582	270862.60	9146768.69	537.04	1004.64	124.90	1267.05	Deciduous
11583	270962.60	9146768.69	502.77	949.06	59.65	1173.59	Deciduous
11584	271062.60	9146768.69	482.78	893.62	4.55	1080.21	Deciduous
11585	271162.60	9146768.69	469.79	839.14	15.85	987.86	Deciduous
11586	271262.60	9146768.69	468.37	792.40	33.92	897.15	Deciduous
11587	271362.60	9146768.69	479.23	756.08	61.49	808.63	Deciduous
11588	264562.60	9146868.69	56.58	5585.98	585.57	6988.67	Montane
11589	264662.60	9146868.69	154.88	5495.04	682.26	6891.27	Montane
11590	264762.60	9146868.69	253.99	5404.41	779.79	6793.95	Montane
11591	264862.60	9146868.69	353.60	5314.13	877.88	6696.70	Montane
11592	264962.60	9146868.69	453.38	5224.19	976.35	6599.54	Montane
11593	265062.60	9146868.69	553.25	5134.63	1075.11	6502.46	Montane
11594	265162.60	9146868.69	653.15	5045.47	1174.07	6405.47	Montane
11595	265262.60	9146868.69	753.08	4956.71	1273.20	6308.58	Montane
11596	265362.60	9146868.69	853.02	4868.39	1372.45	6211.78	Montane
11597	265462.60	9146868.69	952.98	4780.53	1471.81	6115.09	Montane
11598	265562.60	9146868.69	1052.95	4693.16	1571.24	6018.51	Montane
11599	265662.60	9146868.69	1152.92	4606.30	1670.75	5922.04	Montane
11600	265762.60	9146868.69	1252.89	4519.98	1770.31	5825.69	Montane
11601	265862.60	9146868.69	1252.40	4434.24	1869.92	5729.46	Montane
11602	265962.60	9146868.69	1165.95	4349.11	1969.56	5633.36	Montane
11603	266062.60	9146868.69	1081.80	4264.63	2069.24	5537.41	Montane
11604	266162.60	9146868.69	998.60	4180.82	2168.95	5441.60	Montane
11605	266262.60	9146868.69	917.35	4097.75	2268.69	5345.94	Montane
11606	266362.60	9146868.69	840.16	4015.44	2368.45	5250.44	Montane
11607	266462.60	9146868.69	768.24	3933.96	2468.23	5155.12	Montane
11608	266562.60	9146868.69	703.22	3853.35	2568.02	5059.97	Montane
11609	266662.60	9146868.69	647.18	3773.67	2667.83	4965.02	Montane
11610	266762.60	9146868.69	602.64	3694.97	2767.65	4870.27	Montane
11611	266862.60	9146868.69	572.28	3617.33	2840.92	4775.73	Montane
11612	266962.60	9146868.69	551.68	3540.81	2894.04	4681.42	Montane
11613	267062.60	9146868.69	536.38	3465.49	2949.59	4587.35	Montane
11614	267162.60	9146868.69	525.18	3391.44	3007.44	4493.54	Montane
11615	267262.60	9146868.69	425.44	3318.75	3067.46	4400.00	Montane
11616	267362.60	9146868.69	325.87	3247.52	3032.12	4306.75	Montane
11617	267462.60	9146868.69	226.66	3177.83	2933.64	4213.81	Montane
11618	267562.60	9146868.69	128.68	3109.80	2835.26	4121.20	Montane
11619	267662.60	9146868.69	32.53	3043.54	2737.00	4028.94	Montane
11620	270162.60	9146868.69	26.39	1572.77	550.16	1908.83	Deciduous
11621	270262.60	9146868.69	126.37	1493.14	524.53	1827.17	Deciduous
11622	270362.60	9146868.69	226.36	1416.10	490.37	1745.92	Deciduous
11623	270462.60	9146868.69	326.34	1342.09	392.64	1664.67	Deciduous
11624	270562.60	9146868.69	426.33	1271.64	295.33	1583.00	Deciduous
11625	270662.60	9146868.69	500.24	1205.38	200.61	1489.54	Deciduous
11626	270762.60	9146868.69	494.58	1144.03	115.18	1396.08	Deciduous
11627	270862.60	9146868.69	444.60	1087.73	49.13	1303.10	Deciduous
11628	270962.60	9146868.69	407.60	1032.28	16.13	1211.23	Deciduous
11629	271062.60	9146868.69	384.23	976.92	81.38	1120.75	Deciduous
11630	271162.60	9146868.69	370.28	926.35	115.21	1032.03	Deciduous
11631	271262.60	9146868.69	368.49	884.23	130.81	945.57	Deciduous
11632	271362.60	9146868.69	381.91	851.83	155.56	862.04	Deciduous
11633	264462.60	9146968.69	20.29	5718.54	531.54	7109.00	Montane
11634	264562.60	9146968.69	95.98	5627.96	620.58	7011.84	Montane
11635	264662.60	9146968.69	179.02	5537.71	712.54	6914.77	Montane
11636	264762.60	9146968.69	272.87	5447.80	806.42	6817.78	Montane
11637	264862.60	9146968.69	369.96	5358.24	901.61	6720.88	Montane
11638	264962.60	9146968.69	468.16	5269.06	997.74	6624.07	Montane
11639	265062.60	9146968.69	566.44	5180.28	1094.57	6527.36	Montane
11640	265162.60	9146968.69	664.73	5091.91	1191.92	6430.75	Montane
11641	265262.60	9146968.69	763.15	5003.98	1289.68	6334.24	Montane
11642	265362.60	9146968.69	861.93	4916.51	1387.75	6237.84	Montane
11643	265462.60	9146968.69	960.96	4829.52	1486.08	6141.56	Montane
11644	265562.60	9146968.69	1060.18	4743.05	1584.63	6045.40	Montane
11645	265662.60	9146968.69	1159.52	4657.12	1683.34	5949.37	Montane
11646	265762.60	9146968.69	1258.98	4571.77	1782.20	5853.46	Montane
11647	265862.60	9146968.69	1207.08	4487.01	1881.17	5757.70	Montane
11648	265962.60	9146968.69	1117.13	4402.90	1980.25	5662.09	Montane
11649	266062.60	9146968.69	1029.04	4319.47	2079.42	5566.63	Montane
11650	266162.60	9146968.69	943.32	4236.75	2178.67	5471.33	Montane
11651	266262.60	9146968.69	859.92	4154.80	2277.98	5376.20	Montane
11652	266362.60	9146968.69	777.38	4073.64	2377.35	5281.25	Montane
11653	266462.60	9146968.69	699.04	3993.35	2476.77	5186.49	Montane
11654	266562.60	9146968.69	626.88	3913.96	2576.23	5091.93	Montane
11655	266662.60	9146968.69	563.30	3835.54	2675.73	4997.59	Montane
11656	266762.60	9146968.69	511.50	3758.14	2775.27	4903.46	Montane
11657	266862.60	9146968.69	475.36	3681.83	2874.84	4809.58	Deciduous
11658	266962.60	9146968.69	453.48	3606.68	2974.45	4715.95	Montane
11659	267062.60	9146968.69	437.54	3532.76	3032.48	4622.58	Montane
11660	267162.60	9146968.69	427.75	3460.15	3088.78	4529.50	Montane
11661	267262.60	9146968.69	421.61	3388.94	3147.25	4436.71	Montane
11662	267362.60	9146968.69	325.31	3319.21	3050.77	4344.25	Montane
11663	267462.60	9146968.69	225.33	3251.06	2952.91	4252.13	Montane
11664	267562.60	9146968.69	125.35	3184.60	2855.19	4160.37	Montane
11665	267662.60	9146968.69	25.37	3119.92	2757.64	4069.00	Montane
11666	270162.60	9146968.69	21.60	1633.70	645.06	1966.71	Deciduous
11667	270262.60	9146968.69	121.33	1557.19	566.93	1885.46	Deciduous
11668	270362.60	9146968.69	209.65	1483.48	469.20	1804.21	Deciduous
11669	270462.60	9146968.69	286.89	1413.00	371.47	1712.03	Deciduous
11670	270562.60	9146968.69	359.97	1346.27	273.74	1618.72	Deciduous
11671	270662.60	9146968.69	421.11	1283.86	176.00	1526.20	Deciduous
11672	270762.60	9146968.69	416.80	1226.39	78.27	1434.67	Deciduous
11673	270862.60	9146968.69	356.07	1170.95	19.46	1344.36	Deciduous
11674	270962.60	9146968.69	314.35	1115.51	91.90	1255.51	Deciduous
11675	271062.60	9146968.69	285.69	1062.23	157.16	1168.47	Deciduous
11676	271162.60	9146968.69	270.78	1015.92	214.57	1083.66	Deciduous
11677	271262.60	9146968.69	268.62	977.67	227.71	1001.67	Deciduous
11678	271362.60	9146968.69	286.44	924.21	252.45	923.18	Deciduous
11679	264362.60	9147068.69	56.31	5851.52	512.02	7230.09	Montane
11680	264462.60	9147068.69	102.35	5761.29	587.16	7133.18	Montane
11681	264562.60	9147068.69	161.71	5671.40	668.84	7036.36	Montane
11682	264662.60	9147068.69	236.53	5581.85	754.95	6939.63	Montane
11683	264762.60	9147068.69	315.71	5492.66	844.12	6842.99	Montane
11684	264862.60	9147068.69	402.59	5403.84	935.48	6746.45	Montane
11685	264962.60	9147068.69	494.46	5315.43	1028.46	6650.02	Montane
11686	265062.60	9147068.69	588.98	5227.43	1122.64	6553.69	Montane
11687	265162.60	9147068.69	685.06	5139.87	1217.75	6457.47	Montane
11688	265262.60	9147068.69	782.13	5052.78	1313.58	6361.37	Montane
11689	265362.60	9147068.69	879.85	4966.17	1410.00	6265.39	Montane
11690	265462.60	9147068.69	978.02	4880.07	1506.88	6169.54	Montane
11691	265562.60	9147068.69	1076.31	4794.51	1604.14	6073.82	Montane
11692	265662.60	9147068.69	1174.59	4709.52	1701.72	5978.24	Montane
11693	265762.60	9147068.69	1262.80	4625.13	1799.57	5882.81	Montane
11694	265862.60	9147068.69	1168.59	4541.38	1897.64	5787.54	Montane
11695	265962.60	9147068.69	1075.42	4458.29	1995.91	5692.42	Montane
11696	266062.60	9147068.69	983.60	4375.91	2094.33	5597.48	Montane
11697	266162.60	9147068.69	893.53	4294.28	2192.90	5502.71	Montane
11698	266262.60	9147068.69	805.81	4213.44	2291.60	5408.14	Montane
11699	266362.60	9147068.69	721.24	4133.45	2390.40	5313.76	Montane
11700	266462.60	9147068.69	638.05	4054.33	2489.30	5219.59	Montane
11701	266562.60	9147068.69	558.07	3976.16	2588.28	5125.64	Montane
11702	266662.60	9147068.69	485.56	3898.99	2687.34	5031.93	Montane
11703	266762.60	9147068.69	424.38	3822.88	2786.46	4938.46	Montane
11704	266862.60	9147068.69	380.03	3747.89	2885.65	4845.25	Montane
11705	266962.60	9147068.69	355.70	3674.09	2984.89	4752.32	Montane
11706	267062.60	9147068.69	338.70	3601.55	3084.18	4659.69	Montane
11707	267162.60	9147068.69	327.94	3530.36	3171.18	4567.36	Montane
11708	267262.60	9147068.69	321.80	3460.59	3169.89	4475.36	Montane
11709	267362.60	9147068.69	319.04	3392.33	3072.56	4383.71	Montane
11710	267462.60	9147068.69	227.31	3325.69	2975.42	4292.44	Montane
11711	267562.60	9147068.69	127.33	3260.74	2878.47	4201.56	Montane
11712	267662.60	9147068.69	27.35	3197.61	2781.73	4111.11	Montane
11713	270262.60	9147068.69	68.53	1624.87	543.72	1934.54	Deciduous
11714	270362.60	9147068.69	146.18	1554.37	446.66	1841.59	Deciduous
11715	270462.60	9147068.69	219.69	1487.26	349.59	1749.42	Deciduous
11716	270562.60	9147068.69	280.84	1424.01	252.52	1658.16	Deciduous
11717	270662.60	9147068.69	346.11	1365.16	154.83	1567.96	Deciduous
11718	270762.60	9147068.69	345.86	1309.62	57.10	1479.02	Deciduous
11719	270862.60	9147068.69	275.50	1254.17	40.64	1391.59	Deciduous
11720	270962.60	9147068.69	221.27	1199.40	138.37	1305.96	Deciduous
11721	271062.60	9147068.69	187.28	1149.92	232.93	1222.52	Deciduous
11722	271162.60	9147068.69	171.28	1107.28	298.19	1141.73	Deciduous
11723	271262.60	9147068.69	168.74	1065.32	325.70	1063.98	Deciduous
11724	271362.60	9147068.69	194.81	990.05	349.33	986.96	Deciduous
11725	264162.60	9147168.69	10.15	6075.07	489.10	7448.65	Montane
11726	264262.60	9147168.69	76.79	5984.88	530.86	7351.91	Montane
11727	264362.60	9147168.69	135.10	5895.00	582.84	7255.25	Montane
11728	264462.60	9147168.69	196.44	5805.45	644.88	7158.68	Montane
11729	264562.60	9147168.69	237.09	5716.25	715.57	7062.21	Montane
11730	264662.60	9147168.69	303.13	5627.42	792.59	6965.84	Montane
11731	264762.60	9147168.69	377.09	5538.96	874.28	6869.57	Montane
11732	264862.60	9147168.69	455.30	5450.90	959.45	6773.41	Montane
11733	264962.60	9147168.69	538.25	5363.26	1047.24	6677.36	Montane
11734	265062.60	9147168.69	626.19	5276.06	1137.05	6581.43	Montane
11735	265162.60	9147168.69	717.31	5189.32	1228.43	6485.63	Montane
11736	265262.60	9147168.69	810.52	5103.07	1321.06	6389.95	Montane
11737	265362.60	9147168.69	905.18	5017.33	1414.70	6294.41	Montane
11738	265462.60	9147168.69	1000.88	4932.12	1509.15	6199.00	Montane
11739	265562.60	9147168.69	1097.35	4847.48	1604.28	6103.75	Montane
11740	265662.60	9147168.69	1194.39	4763.44	1699.96	6008.64	Montane
11741	265762.60	9147168.69	1234.19	4680.02	1796.12	5913.70	Montane
11742	265862.60	9147168.69	1137.61	4597.27	1892.67	5818.93	Montane
11743	265962.60	9147168.69	1041.68	4515.21	1989.57	5724.34	Montane
11744	266062.60	9147168.69	946.59	4433.89	2086.75	5629.94	Montane
11745	266162.60	9147168.69	852.62	4353.35	2184.19	5535.73	Montane
11746	266262.60	9147168.69	760.19	4273.63	2281.86	5441.72	Montane
